IngredientId,RecipeId,IngredientName,Quantity
16214,2358,nui,50 g
16215,2358,tỏi băm,1 mcf
16216,2358,Gia vị,
16217,2359,thịt bò,350 g
16218,2359,củ hành tây,2-Jan
16219,2359,Giá vị ướp bò,
16220,2359,sả nhỏ,2 tép
16221,2359,củ tỏi Lý Sơn,2
16222,2359,nước tương,2 muỗng cà phê
16223,2359,nước mắm,1 muỗng cà phê
16224,2359,muống cà phê muối,2-Jan
16225,2359,dầu mè,2 muỗng
16226,2359,tiêu,1/2 muỗng cà phê
16227,2359,Nước mắm chua ngọt,
16228,2359,nước mắm mặn,"2,5 muỗng"
16229,2359,đường,2 muỗng
16230,2359,chanh,2 muỗng
16231,2359,nước lọc,2 muỗng
16232,2359,"Rau sống ăn kèm: giá, rau thơm, dưa leo, xà lách, cà rốt bào sợi",
16233,2359,"Topping khác: mỡ hành, đậu phộng, hành phi nếu có",
16234,2360,thịt đùi,500 g
16235,2360,đậu bắp,100 g
16236,2360,Tỏi phi,
16237,2360,Mè trắng,
16238,2360,Gia vị,
16239,2361,thịt nạc vai xay,500 g
16240,2361,tôm khô,200 g
16241,2361,mắm tép,2 thìa canh
16242,2361,mắm tôm,1 thìa canh
16243,2361,sả,3 củ
16244,2361,hành,2 củ
16245,2361,tỏi,1 củ
16246,2361,"Tiêu , đường",
16247,2362,ức gà phi lê,350-400 gr
16248,2362,cam sành,2-3 trái
16249,2362,mật ong,3 thìa ăn cơm
16250,2362,tỏi,3 nhánh
16251,2362,Bột năng (hoặc bột bắp),
16252,2362,"Muối, tiêu, đường (nếu cam chua nhiều)",
16253,2362,lá Pasley,1 chút
16254,2363,thịt vai heo,700 gram
16255,2363,gừng,40 gram
16256,2363,hành tím,20 gram
16257,2363,hành tây,50 gram
16258,2363,hạt nêm,1 muỗng canh
16259,2363,nước mắm,1 muỗng canh
16260,2363,Muối,
16261,2364,thịt xay,200 g
16262,2364,dền,1 củ
16263,2364,su hào,1/2 củ
16264,2364,cà rốt,1/2 củ
16265,2364,khoai tây,3 củ
16266,2364,Hành ngò,
16267,2364,Gia vị,
16268,2365,cá hồi,1 lát
16269,2365,mắm,3 muỗng
16270,2365,đường,"1,5 muỗng"
16271,2365,gừng,1 ít
16272,2365,tiêu,1/3 muỗng cafe
16273,2365,nước màu hàng,1 ít
16274,2365,ớt sừng,1/2 trái
16275,2366,Bánh phồng tôm,1 bịch
16276,2366,nước lọc,500 ml
16277,2366,Tôm,500 g
16278,2366,Nấm,100 g
16279,2366,Hành ngò,10 g
16280,2366,Trứng cút,10 quả
16281,2366,"củ Tỏi, hành tím",1
16282,2366,Gia vị dầu ăn nước mắm đường bột ngọt hạt nêm. Số lượng tuỳ theo khẩu vị người nêm,1 muỗng canh
16283,2366,Giá đỗ,100 g
16284,2367,"gà ta 1,7kg",1 con
16285,2367,gừng,1 củ
16286,2367,hành tây,1 củ
16287,2367,mía,1 khúc
16288,2367,sá sùng,3 con
16289,2367,"Rễ mùi ta, hành , mùi ta, gia vị mắm, muối, đường phèn…",
16290,2368,"Mắm chay, nấm rơm , boro, sườn non chay , ớt",
16291,2368,Gia vị,
16292,2369,đùi gà góc tư,1 cái
16293,2369,sả băm,1 mc
16294,2369,Hành lá,
16295,2369,Gia vị,
16296,2370,thịt thăn dày cỡ 1cm,3 lát
16297,2370,hành tây,1/2 củ
16298,2370,bơ bằng cỡ viên phô mai vuông belcube,1 miếng
16299,2370,"Tiêu bột, bột hành , gia vị, dầu hào",
16300,2370,Bột chiên giòn,
16301,2371,"sách bò , khăn lông, lá khế …",1 tô
16302,2371,ớt chuông đỏ,1 trái
16303,2371,hành Tây,1 củ
16304,2371,hành tím,1 củ
16305,2371,tỏi,1 tép
16306,2371,ngò rí,Vài nhánh
16307,2371,Gia vị xào,
16308,2371,bột ớt ngọt paprika,1 mcf
16309,2371,nước mắm ngon,1 mc
16310,2371,đường nâu,1/2 mc
16311,2371,bột ngọt,1/2 mcf
16312,2371,sốt thái đỏ (mua sẵn),2 mc
16313,2372,cá ngừ tươi,3 khúc
16314,2372,gừng,1 miếng
16315,2372,giấm,100 ml
16316,2372,Dầu ăn,
16317,2373,thịt nách heo,500 g
16318,2373,hành khô,3 củ
16319,2373,rễ mùi,Vài cọng
16320,2373,tiêu xanh (không bắt buộc),1 cọng
16321,2373,"muối, 1 thìa cf đường phèn",2 thìa cf
16322,2374,mì tôm,1 g
16323,2374,rau muống,1 nắm
16324,2374,giò lụa,1 khoanh
16325,2375,cơm nguội,2 chén
16326,2375,lạp xưởng thịt heo,1 cây
16327,2375,lạp xưởng gan heo,1 cây
16328,2375,tỏi,5 tép
16329,2375,mỡ gà,1 muỗng canh
16330,2375,Gia vị,
16331,2376,mì lá tươi,200 g
16332,2376,thịt xay,200 g
16333,2376,Hành lá,
16334,2376,Gia vị,
16335,2377,Mực nhỏ khoảng,13 con
16336,2377,chả cá thác lác,200 g
16337,2377,thịt nạc xay,100 g
16338,2377,nấm mèo,2 tai
16339,2377,"Tỏi phi,bột nêm,tiêu",
16340,2377,"Hạt tiêu ,gốc bông cải xanh ,đầu cây mồng tơi",
16341,2377,"Tăm, sốt sa tế sò điệp",
16342,2378,bắp bò (800gr),2
16343,2378,giò heo,0.5 kg
16344,2378,sả,5 cây
16345,2378,mắm ruốc,1 mcf
16346,2378,Hạt màu điều,
16347,2378,Húng lủi,
16348,2378,Rau răm,
16349,2378,Ớt sim xanh,
16350,2378,Hành lá,
16351,2378,Ngò,
16352,2378,Mứt ớt Quảng Nam,
16353,2378,Bún sợi trung,
16354,2379,tôm he,1 kg
16355,2379,"Tiêu , gia vị",
16356,2380,bột bánh rán,1 gói
16357,2380,lòng đỏ trứng muối luộc,2
16358,2380,phomai,3 miếng
16359,2380,xúc xích,2 cây
16360,2380,thịt nguội,1 túi
16361,2381,tôm,200 g
16362,2381,hành tây,1 củ
16363,2381,táo,1/2 quả
16364,2381,rau xà lách,100 g
16365,2381,Rau thơm các loại,
16366,2381,trái cà chua bi,Vài
16367,2382,Khế chua,100 g
16368,2382,cà chua,100 g
16369,2382,nấm bào ngư xám,150 g
16370,2382,củ sắn ( củ đậu bay),200 g
16371,2382,"Rau răm , ớt tươi",
16372,2382,"Hạt nêm chay , muối",
16373,2383,cá diêu hồng lọc phile,1 con
16374,2383,miến tỏi đen hoặc miến thường,100 g
16375,2383,cà chua,2 trái
16376,2383,Bột năng,
16377,2383,Hành lá,
16378,2383,Gia vị,
16379,2384,quả ớt chuông xanh,2-Jan
16380,2384,quả ớt chuông vàng,2-Jan
16381,2384,quả ớt chuông đỏ,2-Jan
16382,2384,củ hành tây,1
16383,2384,thịt bò,150 gr
16384,2384,"Hành lá,dầu ăn,dầu hào ,tiêu,hạt nêm,đường,tỏi",
16385,2385,hạt sen Huế tươi,200 g
16386,2385,mướp hương,3 quả
16387,2385,"Hành lá , mùi tàu , gia vị",
16388,2386,rau cải bó xôi,1 bó
16389,2386,chả cá thác lác,100 g
16390,2386,thịt xay,50 g
16391,2386,Gia vị,
16392,2387,đậu phụ,1/2-1 bìa
16393,2387,cà chua,1-2 quả
16394,2387,nấm hương,50 g
16395,2387,củ hành tím,2-Jan
16396,2387,tô nước,1/2 bát
16397,2388,thịt trâu,400 g
16398,2388,ớt chuông đỏ,1 trái
16399,2388,ớt chuông vàng,1 trái
16400,2388,cần tây,1 cây
16401,2388,sốt xào,1 muỗng canh
16402,2388,hạt nêm,1 muỗng cf
16403,2388,dầu mè,1 muỗng cf
16404,2388,tiêu,1 muỗng cf
16405,2388,Tỏi băm nhuyễn,
16406,2388,Dầu ăn,
16407,2389,cá hồi,1 khúc
16408,2389,mì lá tươi,200 g
16409,2389,Nước mắm tỏi ớt,
16410,2389,Tỏi xay,
16411,2389,"Rau sống ăn kèm ( giá , cải con, bắp chuối bào)",
16412,2390,gạo thơm,3 cup
16413,2390,hạt anh túc (poppy),1 mcf
16414,2391,thịt nạc xay,500 gr
16415,2391,giò sống,500 gr
16416,2391,gạch cua đồng,200 gr
16417,2391,bột năng,1 muỗng canh
16418,2391,vỏ hoành thánh ( loại hấp),32 cái
16419,2391,dầu mè,1 muỗng cà phê
16420,2391,hành tím băm,100 gr
16421,2391,dầu tỏi,1 ít
16422,2391,hành phi,100 gr
16423,2391,cà rốt xay,1/2 củ
16424,2391,hành lá (cắt nhỏ),50 gr
16425,2391,xì dầu,3 thìa canh
16426,2391,sa tế,1 thìa cà phê
16427,2391,dầu hào,1 thìa canh
16428,2391,"gia vị thông dụng: hạt nêm, đường, tiêu xay, mì chính",1 ít
16429,2391,trứng cua,100 gr
16430,2392,xương heo,800 g
16431,2392,dền,1 củ
16432,2392,cải đỏ,1 củ
16433,2392,su,4 trái
16434,2392,hành lá,4 tép
16435,2392,bột nêm,2 mc
16436,2392,muối 1/2mcf bột ngọt 1mcf tiêu,1/2 mcf
16437,2392,ngò,1 nhánh
16438,2393,dưa cải chua,350 gram
16439,2393,thịt bò,250 gram
16440,2393,cà chua,150 gram
16441,2393,hành lá,30 gram
16442,2393,tỏi băm,3 muỗng canh
16443,2393,"Hạt nêm , đường, nước mắm, dầu hào, dầu ăn",
16444,2394,"ớt chuông (xanh, đỏ, vàng)",3 quả
16445,2394,Rau cần,
16446,2394,thơm,1 miếng
16447,2394,thịt bò thăn,200 gram
16448,2394,"Tỏi , ớt, chanh",
16449,2394,"Gia vị: Dầu ăn , hạt nêm, mắm, tiêu, nước tương, mayonaise",
16450,2395,bánh mì baguette,1 chiếc
16451,2395,bơ,50 g
16452,2395,tỏi,2 củ
16453,2395,trứng cá hồi muối,50 g
16454,2395,"Tiêu , muối",
16455,2396,Gan heo,200 gr
16456,2396,Thịt heo xay,100 gr
16457,2396,Thịt ba rọi xông khói 50 gr,
16458,2396,Bánh mì sandwich,2 lát
16459,2396,Hành tây 1 củ nhỏ,
16460,2396,Sữa tươi không đường,100 ml
16461,2396,Tiêu xay,1 mcf
16462,2396,Hành phi,2 muỗng canh
16463,2396,bột nhục đậu khấu,1/2 mcf
16464,2397,"Chả cá Hàn Quốc, loại nào cũng được, lượng tuỳ theo sức ăn",
16465,2397,củ cải trắng vừa,1
16466,2397,nấm hương khô,6
16467,2397,hành tây,1/2 củ
16468,2397,hành boaro,
16469,2397,tảo biển (không có thì bỏ qua cũng vẫn ngon),1 miếng bằng lòng bàn tay
16470,2397,nước dùng cá cơm (không có thì dùng cá cơm khô về cho vào túi lọc đun là được ạ). Mình lười nên dùng luôn viên nấu sẵn (hình dưới),Viên
16471,2397,"Ớt (không ăn được cay thì bỏ qua , nhưng canh chả cá mà không cho là giảm độ ngon)",
16472,2397,cải cúc (cá nhân mình thấy không cần thiết lắm. Có hay k cũng được),1 nhúm
16473,2397,"dầu hào, 소고기 다시다(thiếu cái này mất ngon), rượu soju, tiêu",Gia vị :
16474,2398,lườn cá hồi,250 gr
16475,2398,cà chua,2 quả
16476,2398,măng chua,250 gr
16477,2398,rau ngổ,3-4 cọng
16478,2398,ớt,1 trái
16479,2398,hành tím,1 củ
16480,2398,nước lọc,600 ml
16481,2398,"Hạt nêm , nước mắm, dầu ăn",
16482,2399,cơm nóng,4 bát con
16483,2399,hộp cá ngừ ngâm dầu,1
16484,2399,rong biển miếng đã tẩm gia vị của HQ,1 gói
16485,2399,sốt mayonnaise,2 thìa canh
16486,2399,"Dầu vừng , vừng rang, dấm gạo, muối",
16487,2400,ruột nghêu,50 g
16488,2400,rau muống,1 bó
16489,2400,Sốt lẩu Thái,
16490,2400,Gia vị,
16491,2401,đậu trắng,1 bìa
16492,2401,nấm kim châm,1 túi
16493,2401,nấm hương khô,5 tai
16494,2401,nước dùng gà,2 lít
16495,2401,"Hành lá , rau răm, gia vị",
16496,2402,thịt vai heo,150 g
16497,2402,củ su su,1
16498,2402,Hành ngò,
16499,2402,Gia vị,
16500,2403,mọc,100 g
16501,2403,nấm mèo ( mộc nhĩ ),1 tai
16502,2403,đầu hành lá,1 củ
16503,2403,tiêu xay,1 ít
16504,2403,hành lá,2 cây
16505,2403,ngò rí,1 cây
16506,2404,mực,500 g
16507,2404,bầu,500 g
16508,2404,cà chua,1 quả
16509,2404,chay,2 quả
16510,2404,lá lốt,1 chút
16511,2404,hành lá,1 chút
16512,2404,Gia vị,1 ít
16513,2405,cá dìa,1 con
16514,2405,muối ớt,1 muỗng
16515,2405,dầu ăn,3-5 muỗng
16516,2406,Ngưu bàng (chọn củ mềm nạc),100 g
16517,2406,Nấm tươi,150 g
16518,2406,cà rốt,1/2 củ
16519,2406,"Muối, hạt nêm chay , dầu ăn",
16520,2407,đuôi heo,2/3 cái
16521,2407,Bột chiên giòn,
16522,2407,tắc,5 trái
16523,2407,Nước mắm tỏi ớt,
16524,2407,củ kiệu,Ít
16525,2407,Gia vị,
16526,2408,ức gà,2-Jan
16527,2408,Rau xà lách,
16528,2408,Bắp cải trắng,
16529,2408,Cà chua bi,
16530,2408,Nấm mỡ,
16531,2408,lá ngò tây hoặc ngò rí tuỳ thích,1 ít
16532,2408,cải đường nhỏ,Củ
16533,2408,loại sốt mà bạn thích,1
16534,2409,Bánh mì baguette 🥖,
16535,2409,Phô mai đánh bông vị tỏi hoặc một loại kem phô mai theo ý thích (philadelphia cũng là một lựa chọn ok),
16536,2409,Cá hồi xông khói Cá Hồi Xông Khói Nguyên Tảng - Smoked Salmon,
16537,2410,bột gạo,100 g
16538,2410,bột năng,1 mcf
16539,2410,đường mía,120 g
16540,2410,nước,170 g
16541,2410,cơm rượu,50 g
16542,2411,thịt gà luộc rồi,200 gr
16543,2411,bắp cải tím bào sợi,100 gr
16544,2411,cà rốt bào sợi,50 gr
16545,2411,"rau thơm : húng quế , ngò gai , rau răm, húng cay , diếp cá",1 ít
16546,2411,Nước mắm kẹo chua ngọt,1.5 tbsp
16547,2411,hành phi,1 tbsp
16548,2412,cá thu,250 gr
16549,2412,rau thì là,50 gr
16550,2412,bột bắp,1 muỗng canh
16551,2412,tỏi,3 tép
16552,2412,dầu ăn,1/2 chén
16553,2412,"Gia vị: muối, nước mắm, hạt nêm, tiêu",
16554,2413,ba chỉ,150 g
16555,2413,quất / tắc lớn,5 quả
16556,2413,đường,2 tbsp
16557,2413,nước mắm,1 tbsp
16558,2413,bột nêm,1 tsp
16559,2413,bột ngô,3 tsp
16560,2413,trứng nhỏ,1 quả
16561,2413,tương ớt,1 tbsp
16562,2413,tỏi,1 nhánh
16563,2414,ức gà,3
16564,2414,nấm đông cô khô,100 gr
16565,2414,hạt điều,100 gr
16566,2414,củ hành tím,2
16567,2414,tỏi,2 tép
16568,2414,Gia vị ướp gà,
16569,2414,nước mắm,2 mc
16570,2414,nước tương,1 mc
16571,2414,mirin,1 mc
16572,2414,đường nâu,1 mcf
16573,2414,tiêu xay,1/2 mcf
16574,2415,phile bò,200 g
16575,2415,khế,8 trái
16576,2415,cà chua,1 trái
16577,2415,dưa leo,1 trái
16578,2415,củ hành tây,1
16579,2415,tỏi,4 tép
16580,2415,Hành phi,
16581,2415,Đậu phộng,
16582,2415,rau răm,1 nắm
16583,2415,Nước mắm trộn gỏi,
16584,2415,Gia vị,
16585,2416,lá hoành thánh,10
16586,2416,thịt xay,100 g
16587,2416,Hành lá,
16588,2416,Gia vị,
16589,2417,Hàu,một túi 300gr
16590,2417,trứng gà và một chút bột chiên giòn,3 quả
16591,2417,Hành lá,một nhánh
16592,2417,hành khô thái nhỏ,2 củ
16593,2418,đuôi heo,1 cái
16594,2418,đậu phộng,150 gr
16595,2418,hành củ tím,30 gr
16596,2418,đầu hành lá,30 gr
16597,2418,"Gia vị: muối, hạt nêm, đường, tiêu, nước mắm",
16598,2419,bầu,1 trái
16599,2419,tôm,100 g
16600,2419,nấm kim châm,100 g
16601,2420,gà,nửa con
16602,2420,"Hành , ném, ớt, nghệ , nước mắm, đường, mì chính",
16603,2421,thịt vai heo,250 g
16604,2421,dưa leo,2 quả
16605,2421,tàu xì,1 muỗng cf
16606,2421,dầu hào,1 muỗng canh
16607,2421,nước bột bắp,1 chén
16608,2421,tỏi,2 tép
16609,2421,Dầu ăn,
16610,2421,Gia vị,
16611,2422,bông cải trắng,500 gram
16612,2422,sườn non,500 gram
16613,2422,hành lá,10 gram
16614,2422,"Hạt nêm , đường, nước mắm, muối",
16615,2422,nước,2 lít
16616,2423,Thịt nướng,
16617,2423,Bắp chuối bào trộn cà chua,
16618,2423,Cơm dĩa kiểu xôi mặn,
16619,2424,bắp bò,1 cái (1 kg)
16620,2424,hành Tây to,1 củ
16621,2424,cải đường,1/4 củ
16622,2424,hành baro,2 nhánh
16623,2424,gừng,1 lát
16624,2424,lá Nguyệt quế,3 cái
16625,2424,rượu khử mùi,1 thìa
16626,2424,nấm kim châm,1 túi
16627,2424,lá cải thảo,8 cái
16628,2424,bông cải chip,6 cái
16629,2424,hẹ nhỏ,1 bó
16630,2425,rau muống (đã nhặt sạch),200 gr
16631,2425,Cơm mẻ 1-2 muỗng tuỳ thích,
16632,2425,Hạt nêm chay,
16633,2425,nước mắm chay,1 muỗng
16634,2426,chân gà,1 kg
16635,2426,xoài non,5 trái
16636,2426,cóc,2 trái
16637,2426,tắc,5 trái
16638,2426,củ hành tím,3
16639,2426,ớt hiểm,5 trái
16640,2426,Gia vị,
16641,2427,mực lá,500 g
16642,2427,thịt xay,130 g
16643,2427,miến,10 g
16644,2427,nấm mèo,1 tai
16645,2427,hành tím,2 củ
16646,2427,tiêu,1 ít
16647,2427,tương cà chua,1 muỗng
16648,2427,cà chua beef,1 trái
16649,2428,hoa thiên lý,300 g
16650,2428,thịt nạc xay,100 g
16651,2428,"Hành khô , gia vị",
16652,2429,mì somen,1 gói
16653,2429,tôm,15 g
16654,2429,rau ngót,15 g
16655,2430,lá phở cuốn,10 miếng
16656,2430,xoài xanh,1/2 trái
16657,2430,rau răm,1 nắm
16658,2430,hành phi,1 ít
16659,2430,trứng cút,10
16660,2430,mỡ hành,2 muỗng canh
16661,2430,đậu phộng rang,1 muỗng cafe
16662,2430,sốt me,1 chén
16663,2430,sa tế (hoặc mứt ớt),1 muỗng cafe
16664,2430,khô bò (nếu thích),1 ít
16665,2431,đùi gà công nghiệp nhỏ,5
16666,2431,dừa xiêm,1 trái
16667,2431,ngũ vị hương,1/2 mcf
16668,2431,hành tỏi băm,1 mcf
16669,2431,Muối tiêu chanh,
16670,2432,thịt ba chỉ,250 gr
16671,2432,tôm tùy lớn nhỏ,6-10 con
16672,2432,đu đủ,1/2 trái
16673,2432,rau răm,1 ít
16674,2432,rau húng lủi,1 ít
16675,2432,đậu phộng rang,2 mc
16676,2432,hành phi 🌱 Hành Phi Giòn Tự Nhiên (Không Áo Bột),2 mc
16677,2432,Nước mắm trộn gỏi,
16678,2432,nước mắm,1 mc
16679,2432,nước lọc,1 mc
16680,2432,đường,1 mc
16681,2432,nước chanh,1 mc
16682,2432,tỏi,1 tép
16683,2432,ớt hiểm,1 trái
16684,2433,nạc dăm heo,4 miếng
16685,2433,Bột chiên giòn,
16686,2433,Bọt chiên xù,
16687,2433,Gia vị,
16688,2434,cánh gà khúc giữa,500 g
16689,2434,Tỏi băm,
16690,2434,Hành lá,
16691,2434,Mè trắng,
16692,2434,Gia vị,
16693,2435,cá thu,2 lát
16694,2435,đu đủ,300 g
16695,2435,muối,1 ít
16696,2435,mắm,1 ít
16697,2435,Lá húng quế trắng,
16698,2436,thịt bò,300 g
16699,2436,đậu cove,200 g
16700,2436,"Tỏi, hành lá , rau mùi",
16701,2437,cá đao,500 g
16702,2437,Mỡ nước hoặc dầu ăn,
16703,2438,nấm kim châm,1 bó
16704,2438,Gia vi trộn vào nấm,
16705,2438,đường,2 tsp
16706,2438,hạt nêm chay,1 tsp
16707,2438,bột mì,2 tbsp
16708,2438,"Tỏi phi, tiêu",
16709,2438,Nước sốt,
16710,2438,dầu hào nấm chay,1 tbsp
16711,2438,nước tương,1 tbsp
16712,2438,dầu mè,1 tbsp
16713,2438,tương ớt,1 tbsp
16714,2438,bột ngũ vị hương,2 tsp
16715,2439,thịt xay,100 g
16716,2439,bắp cải,1/2 cái
16717,2439,cà chua,1 trái
16718,2439,Hành lá,
16719,2439,Gia vị,
16720,2440,phi lê cá điêu hồng,400 gr
16721,2440,bột chiên giòn,2 muỗng canh
16722,2440,mè,1 muỗng cà phê
16723,2440,bánh tráng sắn,10 cái
16724,2440,xà lách thuỷ tinh,100 gr
16725,2440,"rau thơm : húng cay , tía tô , húng quế , diếp cá",50 gr
16726,2440,nước mắm kẹo chua ngọt Nước Mắm Kẹo Chua Ngọt,1 chén
16727,2441,ngải cứu,1 mớ
16728,2441,mọc giò sống trộn thịt xay,100 g
16729,2442,mì quảng tươi,1 kg
16730,2442,gà,1/2-1 con
16731,2442,"Tôm , số lượng tùy thích",
16732,2442,Trứng cút hoặc 3 trứng gà/ vịt,10
16733,2442,"củ hành tây lớn thái sợi dầy, 1 lát thơm",1
16734,2442,"Bột nghệ , 1M bơ đậu phộng , củ nén (hành tím), tỏi",
16735,2442,"Ăn kèm: mắm tỏi ớt giã, rau: Giá , cải con, rau thơm ..., bánh đa , đậu phộng rang",
16736,2443,Nấm tràm khô,
16737,2443,Lá sả (lấy phần lá xanh nếu không có thì dùng củ sả),
16738,2443,"Nước mắm chay, nước tương, hạt nêm, đường",
16739,2443,lát gừng,Vài
16740,2444,lá su hào,1 nắm
16741,2444,tiêu xay,1 nhúm
16742,2444,bột nêm canh,1 ít
16743,2444,Thịt băm viên,
16744,2444,thịt nạc dăm,300 gr
16745,2444,củ hành tím,3-Feb
16746,2444,tỏi,1-2 tép
16747,2444,nước mắm,1 mc
16748,2444,muối,1/3 mcf
16749,2444,bột ngọt,1/2 mcf
16750,2444,tiêu xay,1/2 mcf
16751,2445,cải đỏ,Củ
16752,2445,Nấm rơm,
16753,2445,"Hạt nêm , muối",
16754,2445,Rau mùi ( ngò rí ),
16755,2446,chả cá thác lác,200 g
16756,2446,lá rong biển cuộn cơm,2 cái
16757,2447,bánh mì sanwich,1 lát
16758,2447,trứng gà ta,1
16759,2447,dầu ăn,1 muỗng
16760,2447,bơ,1/2 trái
16761,2447,muối,1 ít
16762,2447,tiêu xay,1 ít
16763,2448,mực ống,500 gr
16764,2448,xoài keo,1/2 trái
16765,2448,rau muống,200 gr
16766,2448,Hành lá,2 cọng
16767,2448,Tỏi,3 tép
16768,2448,bằng đốt ngón tay Gừng,1 mẩu
16769,2448,Bánh tráng mè đen,10 cái
16770,2448,Ớt hiểm,1 trái
16771,2448,hành tây,1/2 củ
16772,2449,đùi gà,1 cái
16773,2449,chén cơm,1
16774,2449,cà chua,1 trái
16775,2449,dưa leo,1/2 trái
16776,2449,cải xanh luộc,1 miếng
16777,2449,lá rong biển,1 khúc
16778,2449,hành tím băm,1 mcf
16779,2449,Gia vị,
16780,2450,xương đùi gà,4 bộ
16781,2450,rau má,300 g
16782,2450,Gia vị,
16783,2451,Thịt vai xay nhuyễn 2 lần,7 lạng
16784,2451,Mọc,3 lạng
16785,2451,lòng đỏ trứng gà,10
16786,2451,Rau ngải cứu non 1 nắm tuỳ ăn ít nhiều,
16787,2451,hạt sen,1 lạng
16788,2451,nấm hương,1 lạng
16789,2451,"Muối, mì chính , hạt tiêu",
16790,2451,bóng kính nhỏ + ống hút,Túi
16791,2452,bún khô,150 gr
16792,2452,cải thìa,200 gr
16793,2452,ức gà nướng hoặc luộc xé nhỏ,2
16794,2452,hành khô,1 củ
16795,2452,tỏi,1 tép
16796,2452,Nêm nếm gà xé,
16797,2452,nước mắm,1 mcf
16798,2452,nước tương,1 mcf
16799,2452,dầu hào,1 mcf
16800,2452,đường,1 mcf
16801,2452,Nêm nếm bún xào bò,
16802,2452,bột nêm gà,1 mcf
16803,2452,nước mắm,1 mcf
16804,2452,dầu mè,2 mcf
16805,2453,Rau cải cúc ( tần ô ),
16806,2453,Óc đậu (nếu không có thì thay bằng đậu phụ thường),1/2 chén nhỏ
16807,2453,Hạt nêm chay,
16808,2453,Nước dùng (nấu từ nấm hoặc củ sắn ) - không bắt buộc,
16809,2454,Khổ qua,
16810,2454,Thịt heo bằm,
16811,2454,"Hành lá , ớt sừng",
16812,2454,"Gia vị: hạt nêm, đường, muối, tiêu xay, hành tím tỏi băm",
16813,2455,thịt heo quay,300 g
16814,2455,tỏi băm,1 mc
16815,2455,Hành lá,
16816,2455,Gia vị,
16817,2456,măng tươi,200 g
16818,2456,lá giang,300 g
16819,2456,nước ninh xương vịt,2 lít
16820,2456,"Gia vị, hành củ",
16821,2457,gà mái tơ,1 con
16822,2457,"gạo tẻ ,",200 g
16823,2457,trứng gà ri,10 quả
16824,2457,"gạo nếp ,",100 g
16825,2457,đỗ xanh đã bỏ vỏ,50 g
16826,2457,rau cải,1 mớ
16827,2457,"gừng , hành lá , rau răm",1 miếng
16828,2458,lá cà rốt,1 bó
16829,2458,củ cà rốt,2
16830,2458,củ hành Tây,1
16831,2458,nạc gà tây,400 gr
16832,2458,nước mắm,1 mc
16833,2458,bột tỏi,1/2 mcf
16834,2458,dầu ăn,1/2 mc
16835,2458,Tiêu xay,1 nhúm
16836,2458,mì soba,2 vắt
16837,2458,hạt nêm,1 ít
16838,2459,thịt ba rọi,200 g
16839,2459,tôm lột vỏ,200 g
16840,2459,cà chua lớn,2 trái
16841,2459,Hành ngò,
16842,2459,Hành tím băm,
16843,2459,Gia vị,
16844,2460,thịt lườn công,300 gr
16845,2460,ớt chuông,1 quả
16846,2460,sả,2 cây
16847,2460,"Gia vị:mì chính ,hạt nêm,nước mắm",
16848,2461,ức gà,500 g
16849,2461,su su,200 g
16850,2461,cà rốt,200 g
16851,2461,đu đủ,200 g
16852,2461,kỷ tử,10 g
16853,2461,nước lạnh,1 tô
16854,2461,hạt nêm,2 muỗng cf
16855,2461,dầu hành,1 muỗng cf
16856,2461,Hành lá xắt khúc,1 ít
16857,2462,nấm đùi gà,3 cây
16858,2462,đậu gà,1 chén nhỏ
16859,2462,hành lá,2 nhánh
16860,2462,Tỏi băm,
16861,2462,Sốt kho,
16862,2462,nước mắm chay,1 mc
16863,2462,nước tương,1 mc
16864,2462,đường,1 mcf
16865,2462,mirin,1 mc
16866,2462,nước lọc,4 mc
16867,2463,đầu cá diêu hồng,1
16868,2463,cà chua,3 trái
16869,2463,Hành lá,
16870,2463,Tiêu xay,
16871,2463,Tỏi phi,
16872,2463,Gia vị,
16873,2464,gạo,25 g
16874,2464,thịt gà,15 g
16875,2464,khoai lang,15 g
16876,2465,tép sông,300 gam
16877,2465,thịt ba rọi,200 gam
16878,2465,hành tây,1/2 củ
16879,2465,tỏi,5 tép
16880,2465,ớt sừng,1 trái
16881,2465,dầu ăn,2 tbsp
16882,2465,dầu màu điều,1 tbsp
16883,2465,muối,1 tsp
16884,2465,tiêu,1/2 tsp
16885,2465,bột ngọt,1/4 tsp
16886,2465,nước mắm,1/2 tbsp
16887,2465,đường,1/4 tbsp
16888,2466,"ức cá basa 1 nắng (ức cá dứa , ức cá tra )",300 gr
16889,2466,sả,1 cây
16890,2466,ớt sừng,1 trái
16891,2466,tỏi,2 tép
16892,2466,mắm me để chấm Cá Trứng Chiên Mè Chấm Mắm Me,4 muỗng canh
16893,2466,chảo inox,1 cái
16894,2467,cá ngừ,1 kg
16895,2467,dứa,1/2 quả
16896,2467,cà chua,2 quả
16897,2467,sả,2 cây
16898,2467,hành,1 củ
16899,2467,nước hàng,1 thìa canh
16900,2467,tỏi,1/2 củ
16901,2467,gừng,1 miếng
16902,2467,ớt cay,3 quả
16903,2467,dừa,nước 1 quả
16904,2467,mỡ nước,50 ml
16905,2467,gia vị,
16906,2468,thịt đùi,400 g
16907,2468,vừng rang,1 mcf
16908,2468,hành tím băm,1 mc
16909,2468,sốt me,1/2 chén
16910,2468,Gia vị,
